ID;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Age;NumOffSprings;MntTotal;NumTotal;TotalAcceptedCmp;Prop_AcceptedCmp;PropWines;PropFruits;PropMeatProducts;PropFishProducts;PropSweetProducts;PropGoldProds;RFM_Score;Marital_Status;Education;CLASSE_REAL;CLASSE_PREVISTA;ACERTO_PREVISAO
54373.55157211251;0.4270030550838183;0.4270030550838183;9.145993889832368;556.5500936276974;28.416024440670547;288.6257810215565;74.46764561027707;17.897920567820723;60.83975559329453;2.7080122203352732;5.5729969449161825;4.291987779664726;6.145993889832363;5.708012220335274;0.0;0.0;0.5729969449161816;0.0;0.0;0.0;42.697033605922;0.8540061101676366;1026.7972208613169;18.718990834748546;0.5729969449161818;0.11459938898323632;28.577271810458512;1.5451344645432274;14.657349492004553;3.7535236726374173;0.9061990504373726;3.098502889896409;20.716246181145227;-2.168404344971009e-19;Married;Basic;1;1;True
31414.259404993558;1.0;0.393877270983714;42.09184093524429;16.363263625902306;0.3938772709837135;12.240809045576569;1.1816318129511458;1.1816318129511405;5.030613645081431;1.7877545419674281;1.393877270983714;0.0;2.393877270983714;8.0;0.0;0.0;0.0;0.0;0.0;0.0;55.84693177459285;1.393877270983714;36.39182721344628;5.575509083934857;0.0;0.0;3.1061227290162856;0.04923465887296419;1.6816318129511423;0.14770397661889278;0.14770397661889278;1.1591840935244289;11.923978401680785;-2.168404344971009e-19;Married;Basic;1;1;True
15072.0;2.0;0.0;96.0;8.0;2.0;15.0;0.0;10.0;18.0;4.0;3.0;1.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;2.0;53.0;11.0;0.0;0.0;0.7272727272727266;0.18181818181818188;1.3636363636363633;0.0;0.9090909090909091;1.6363636363636365;6.25;-2.168404344971009e-19;Married;Basic;0;0;True
31158.0;1.0;0.0;62.0;25.0;6.0;16.0;20.0;-1.7763568394002505e-15;5.0;2.0;2.0;0.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;1.0;72.0;7.0;0.0;0.0;3.571428571428571;0.8571428571428571;2.2857142857142856;2.8571428571428577;1.1102230246251565e-16;0.7142857142857144;8.5;-2.168404344971009e-19;Married;Basic;0;0;True
56840.09813758797;0.6295556388384766;0.0;57.856217308529885;269.02597076769473;24.483775196007226;95.4108849745916;23.33399925045371;15.593110528130664;30.813778943738672;2.259111277676953;6.629555638838477;3.222666166969141;5.963554889292188;6.777333833030859;0.0;0.3704443611615235;0.37044436116152346;0.0;0.0;0.0;34.666000749546285;0.6295556388384765;458.6615196606166;18.074887972776757;0.7408887223230468;0.1481777444646094;13.511297607233592;1.2365694545657238;5.359746079336272;1.329080657288048;0.8809428678506613;1.9448483948353663;14.129056200998193;-2.168404344971009e-19;Single;Basic;1;1;True
52332.0;0.0;0.0;63.0;212.0;5.0;33.0;7.0;-1.7763568394002505e-15;2.0;1.0;3.0;2.0;6.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;61.0;0.0;259.0;12.0;1.0;0.2;17.666666666666668;0.4166666666666667;2.75;0.5833333333333334;1.1102230246251565e-16;0.16666666666666652;10.25;-2.168404344971009e-19;Divorced;Basic;0;0;True
63299.47886451432;0.39003047575939664;0.39003047575939664;54.63926858177448;570.7556803440015;18.85920763025569;337.3161944809933;23.95890287266172;18.079146678736894;35.029299057533876;1.7800609515187933;3.6099695242406034;1.6099695242406034;5.219939048481207;4.560121903037587;0.0;0.0;0.6099695242406034;0.6099695242406034;0.0;0.0;59.29033523335336;0.7800609515187933;1003.9984310641829;12.219939048481207;1.2199390484812065;0.2439878096962414;44.362500725255906;1.4670731943172655;26.28015284848653;1.8539024720441715;1.3961585623610113;2.8091158714319393;11.987538094699246;-2.168404344971009e-19;Married;Basic;1;1;True
73951.63742050719;0.19582096839504481;0.0;85.45432741086442;574.3796495343329;61.70506930716173;318.82564329432756;93.87223057135995;1.1749258103702669;12.587462905185133;1.0;3.4125370948148657;5.020895158024776;7.629253221234686;2.1749258103702687;0.0;0.0;0.0;0.0;0.0;0.0;56.2376112844446;0.1958209683950447;1062.5449814227377;17.06268547407433;0.0;0.0;28.74835562197591;3.1733729011358567;16.117521036271917;4.781730964345766;0.23498516207405373;1.069970324148108;8.858358063209911;-2.168404344971009e-19;Divorced;Basic;1;1;True
44714.65270663126;0.9103649694024227;1.0;13.722627294818295;258.0890468772677;2.8067152753781954;70.52087495680752;0.0;-1.7763568394002505e-15;2.0616057037442737;4.731094908207268;4.448175152987886;1.1792700611951545;5.910364969402423;7.731094908207268;0.0;0.0;0.0;0.0;0.0;0.0;64.91036496940242;1.9103649694024227;333.47824281319777;16.268905091792732;0.0;0.0;15.326503823120046;0.1656895862581108;4.214721428185945;0.0;1.1102230246251565e-16;0.10850556335496209;19.036423421076044;-2.168404344971009e-19;Together;Basic;1;1;True
38829.0;0.0;1.0;86.0;76.0;0.0;7.0;0.0;-1.7763568394002505e-15;16.0;1.0;3.0;2.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;1.0;99.0;8.0;0.0;0.0;9.5;0.0;0.8749999999999996;0.0;1.1102230246251565e-16;2.0;6.0;-2.168404344971009e-19;Married;Basic;0;0;True
54006.0;1.0;0.0;42.0;174.0;77.0;203.0;6.0;24.0;97.0;2.0;8.0;1.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;1.0;581.0;18.0;0.0;0.0;9.666666666666666;4.277777777777777;11.277777777777779;0.33333333333333326;1.3333333333333333;5.388888888888889;14.5;-2.168404344971009e-19;Together;Basic;0;0;True
21337.627309750496;1.0;0.0;35.850707414859706;7.782523127882911;1.3816615271371298;16.0;2.0724922907056964;1.3816615271371315;14.98079992639135;1.6908307635685653;0.9999999999999996;1.0;2.0;7.381661527137131;0.0;0.0;0.0;0.0;0.0;0.0;35.381661527137126;1.0;43.59913839925423;5.690830763568566;0.0;0.0;1.4413661649818224;0.2302769211895218;2.831556926096765;0.34541538178428277;0.23027692118952192;2.5586338350181785;12.45043080037289;-2.168404344971009e-19;Together;Basic;1;1;True
39548.0;1.0;1.0;87.0;15.0;4.0;10.0;3.0000000000000018;4.0;18.0;2.0;0.9999999999999996;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;2.0;54.0;7.0;0.0;0.0;2.1428571428571423;0.5714285714285714;1.4285714285714284;0.4285714285714286;0.5714285714285714;2.5714285714285716;5.5;-2.168404344971009e-19;Single;Basic;0;0;True
34006.603931805395;0.3212971877616813;0.0;57.353726881803716;137.41926525990203;2.321297187761683;33.14811248953274;3.0000000000000018;3.285188751046725;11.606485938808408;1.6787028122383185;3.036108436714956;1.6787028122383187;4.036108436714956;7.0;0.0;0.6787028122383186;0.0;0.6787028122383185;0.0;0.0;39.49816062866354;0.32129718776168137;190.7803496270516;10.42962249790655;1.3574056244766373;0.2714811248953275;10.610256981563134;0.2971941299244425;2.7871204224649913;0.3494020385581592;0.4899724425814512;1.4859706496222123;11.831243982608651;-2.168404344971009e-19;Single;Basic;1;1;True
30801.0;0.0;1.0;23.0;8.0;4.0;5.0;15.0;2.0;11.0;2.0;0.9999999999999996;0.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;1.0;45.0;6.0;0.0;0.0;1.333333333333334;0.6666666666666666;0.833333333333333;2.5;0.33333333333333337;1.8333333333333333;13.75;-2.168404344971009e-19;Married;Basic;0;0;True
49580.21533771211;0.0;0.0;35.135838808833284;417.53470457541056;33.910405976026226;228.9740000504816;64.73699702713138;54.37572538549102;83.07225672681561;1.0;6.109826866877173;2.277456716719293;4.554913433438586;6.445086566561414;0.3612716416403534;0.0;0.0;0.0;0.0;0.0;58.303468658675406;0.0;882.6040897413565;13.942197017035053;0.36127164164035347;0.07225432832807066;22.135230861325773;2.263918491861217;12.84986363154613;4.099330778044223;2.9683603462461576;6.448585262839063;14.888728358359646;-2.168404344971009e-19;Single;Basic;1;1;True
53543.987823746604;0.5588043404371423;1.0;17.88304374426287;97.64913123278862;10.617934893442863;142.71087148634297;14.382717531694293;1.6764130213114274;31.29434791475429;2.117608680874285;4.323586978688573;2.323586978688573;5.088369616940003;8.117608680874284;0.0;0.4411956595628576;0.44119565956285756;0.0;0.0;0.0;60.08836961694;1.5588043404371426;298.33141608033446;13.853152255191434;0.8823913191257151;0.1764782638251431;6.589914268530699;0.6674933612234446;8.09171989017626;0.9240308014116669;0.1862681134790476;2.4525954033211743;18.308804340437142;-2.168404344971009e-19;Widow;Basic;1;1;True
75032.0;0.0;1.0;74.0;952.0;12.0;180.0;47.0;12.0;12.0;2.0;5.0;4.0;9.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;1.0;1215.0;20.0;0.0;0.0;47.6;0.6;9.0;2.35;0.6;0.6000000000000001;12.25;-2.168404344971009e-19;Married;Basic;0;0;True
38557.0;1.0;0.0;17.0;76.0;3.0;31.0;4.0;4.0;27.0;2.0;3.0;1.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;1.0;145.0;9.0;0.0;0.0;8.444444444444445;0.33333333333333326;3.4444444444444446;0.4444444444444444;0.4444444444444444;3.0;18.75;-2.168404344971009e-19;Single;Basic;0;1;False
61286.0;0.0;1.0;34.0;356.0;0.0;107.0;19.0;9.0;117.0;2.0;7.0;1.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;1.0;608.0;18.0;0.0;0.0;19.77777777777778;0.0;5.944444444444445;1.0555555555555556;0.5;6.5;17.5;-2.168404344971009e-19;Married;Basic;0;0;True
52124.83751200358;0.8016095739812252;0.8016095739812252;49.91952130093874;190.33726834606327;13.117911726957514;96.31349583134191;21.243871323821153;20.243871323821153;40.44226174983993;2.8016095739812252;4.190342556112649;2.1903425561126486;5.190342556112649;7.0;0.0;0.19839042601877477;0.0;0.0;0.19839042601877474;0.0;62.62736275768083;1.6032191479624505;381.69868030184495;14.37263724231917;0.39678085203754954;0.07935617040750993;10.514313063155473;0.6012309002258933;6.138693449231466;0.8471990586928386;0.7672400887003686;2.3735048609075866;12.055633508934289;-2.168404344971009e-19;Married;Basic;1;1;True
28440.0;1.0;0.0;87.0;38.0;1.0;24.0;0.0;-1.7763568394002505e-15;0.0;1.0;2.0;0.0;3.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;1.0;63.0;6.0;0.0;0.0;6.333333333333333;0.16666666666666663;4.0;0.0;1.1102230246251565e-16;0.0;4.75;-2.168404344971009e-19;Together;Basic;0;0;True
46128.54280190465;0.6863973969258413;0.0;13.295960953887622;280.4791115298529;19.756963993671995;97.06313927306107;1.3727947938516856;9.21285987070565;5.822423427667427;1.940807809222476;3.1952182215191103;1.2544104122966346;3.568013015370793;7.372794793851683;0.0;0.0;0.0;0.0;0.0;0.0;44.70403904611238;0.6863973969258413;413.7072928888107;9.958449458409014;0.0;0.0;12.478255947854278;0.8589984345074781;5.354184363314914;0.3431986984629206;0.6840710931087453;0.6784167971243766;17.818013015370795;-2.168404344971009e-19;Married;Basic;1;1;True
28420.0;1.0;0.0;36.0;4.0;2.0;5.0;2.0000000000000018;-1.7763568394002505e-15;0.0;1.0;0.9999999999999996;0.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;1.0;13.0;4.0;0.0;0.0;1.0;0.5;1.25;0.5;1.1102230246251565e-16;0.0;13.25;-2.168404344971009e-19;Divorced;Basic;0;0;True
72099.0;0.0;0.0;18.0;546.0;91.0;410.0;119.0;-1.7763568394002505e-15;22.0;1.0;3.0;4.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;1188.0;18.0;0.0;0.0;30.33333333333333;5.055555555555555;22.77777777777778;6.611111111111111;1.1102230246251565e-16;1.2222222222222223;20.5;-2.168404344971009e-19;Married;Basic;0;0;True
33773.90507385103;0.44657285767152255;0.5534271423284773;8.320562853970863;176.0089869794995;11.893145715343046;35.58365855081061;2.2137085693139085;3.8931457153430458;73.06046281696429;2.5534271423284776;4.7671357116423865;2.1068542846569547;3.1068542846569547;6.553427142328477;0.4465728576715226;0.5534271423284773;0.0;0.0;0.0;0.0;44.408261419584115;1.0;302.65310834727444;12.534271423284773;1.0;0.2;10.541105476807331;1.187449508442851;2.6185362178965335;0.13021815113611246;0.41664422597460044;5.461015341150604;18.88356785582119;-2.168404344971009e-19;Together;Basic;1;1;True
21994.0;0.0;1.0;4.0;9.0;0.0;6.0;3.0000000000000018;1.0;3.0;1.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;1.0;22.0;4.0;0.0;0.0;2.249999999999999;0.0;1.5;0.75;0.25;0.75;16.25;-2.168404344971009e-19;Together;Basic;0;0;True
34558.94895472536;1.0;0.05008919859989325;3.1019623691976506;13.799643205600432;0.0;15.699464808400641;0.15026759579968285;0.050089198599891915;6.050089198599892;1.0500891985998932;0.9999999999999996;1.0;2.0;6.1001783971997865;0.0;0.0;0.0;0.0;0.0;0.0;34.45080278739904;1.0500891985998932;35.74955400700054;5.050089198599894;0.0;0.0;2.7432322415867887;0.0;3.1231965621468305;0.025044599299946624;0.008348199766648912;1.1983303600466702;16.09973240420032;-2.168404344971009e-19;Together;Basic;1;1;True
34596.0;1.0;0.0;48.0;14.0;0.0;2.0;0.0;-1.7763568394002505e-15;7.0;1.0;0.9999999999999996;0.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;1.0;23.0;4.0;0.0;0.0;3.5;0.0;0.5;0.0;1.1102230246251565e-16;1.75;10.25;-2.168404344971009e-19;Married;Basic;1;0;False
32157.1362994671;1.0;0.44495958632872734;5.440323309370186;26.75665696052218;2.555040413671273;10.334878758986179;5.334878758986182;4.444959586328727;15.45423214024582;1.4449595863287272;0.9999999999999996;2.0;2.0;6.0;0.5550404136712725;0.0;0.0;0.0;0.0;0.0;49.44495958632873;1.4449595863287272;64.88064661874037;6.444959586328728;0.5550404136712728;0.11100808273425453;4.417065723293817;0.4046515172152727;1.5953484827847273;0.8149865287762424;0.687855218396606;2.3002541842184248;17.083719689746545;-2.168404344971009e-19;Married;Basic;1;1;True
58113.0;0.0;1.0;66.0;221.0;104.0;169.0;102.0;78.0;84.0;3.0;9.0;2.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;61.0;1.0;758.0;22.0;0.0;0.0;10.045454545454545;4.7272727272727275;7.681818181818182;4.636363636363636;3.5454545454545454;3.8181818181818183;12.25;-2.168404344971009e-19;Married;Basic;0;0;True
56129.0;0.0;1.0;65.0;320.0;48.0;133.0;39.0;72.00000000000001;48.0;4.0;6.0;2.0;10.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;1.0;660.0;22.0;0.0;0.0;14.545454545454545;2.1818181818181817;6.045454545454546;1.7727272727272727;3.272727272727273;2.1818181818181817;12.25;-2.168404344971009e-19;Together;Basic;0;0;True
33378.0;1.0;1.0;38.0;33.0;6.0;40.0;3.0000000000000018;7.0;10.000000000000002;3.0;2.0;0.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;2.0;99.0;9.0;0.0;0.0;3.666666666666666;0.6666666666666666;4.444444444444445;0.33333333333333326;0.7777777777777778;1.1111111111111112;15.75;-2.168404344971009e-19;Divorced;Basic;0;0;True
53083.0;1.0;1.0;65.0;215.0;7.0;33.0;3.0000000000000018;-1.7763568394002505e-15;13.0;6.0;5.0;1.0;5.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;62.0;2.0;271.0;17.0;1.0;0.2;12.647058823529411;0.4117647058823529;1.9411764705882355;0.17647058823529416;1.1102230246251565e-16;0.7647058823529411;11.0;-2.168404344971009e-19;Together;Basic;0;0;True
29760.0;1.0;0.0;87.0;64.0;4.0;68.0;7.0;5.0;17.0;4.0;3.0;1.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;1.0;165.0;12.0;0.0;0.0;5.333333333333333;0.33333333333333326;5.666666666666667;0.5833333333333334;0.4166666666666667;1.4166666666666667;6.75;-2.168404344971009e-19;Single;Basic;0;0;True
61559.0;0.0;1.0;8.0;279.0;83.0;88.0;32.0;14.0;34.0;1.0;4.0;2.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;1.0;530.0;17.0;0.0;0.0;16.41176470588235;4.882352941176471;5.176470588235294;1.8823529411764706;0.8235294117647058;2.0;20.0;-2.168404344971009e-19;Single;Basic;0;0;True
62419.42690379634;0.32439403298452196;0.32439403298452196;10.702423868061913;545.5858610789403;28.270758230891655;382.93965223339853;49.21196398794416;9.75605967015478;58.91438785600607;2.297576131938088;3.648788065969044;4.702423868061912;9.053635802092867;3.270758230891653;0.0;0.675605967015478;0.675605967015478;0.0;0.0;0.0;41.568334362829745;0.6487880659690439;1074.6786830573355;19.702423868061913;1.3512119340309563;0.2702423868061912;26.703577839209146;1.4661705946193697;18.453301557098207;2.372504192858698;0.475478271116094;2.859967046305811;20.84450745876935;-2.168404344971009e-19;Single;Basic;1;1;True
72228.0;0.0;0.0;87.0;631.0;28.0;491.0;30.0;14.0;56.0;1.0;6.0;7.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;68.0;0.0;1250.0;22.0;0.0;0.0;28.68181818181818;1.2727272727272727;22.318181818181817;1.3636363636363635;0.6363636363636364;2.5454545454545454;9.25;-2.168404344971009e-19;Single;Basic;0;0;True
33638.131044046866;0.47977400136718523;0.0;18.843841976757854;16.23706201777341;12.96519796855474;14.040451997265635;7.722485984960963;1.4797740013671845;24.24271198359378;1.0;1.5202259986328146;1.0;2.5202259986328146;7.0;1.0;0.0;0.0;0.0;0.0;0.0;54.72248598496096;0.47977400136718507;76.68768395351569;6.04045199726563;1.0;0.2;2.9501404043359303;1.8795867955859449;2.3621824006249987;1.158043598007816;0.266227600351562;3.956726399062502;15.839604502392573;-2.168404344971009e-19;Single;Basic;1;1;True
27647.141689318087;0.9333626548748467;0.0;32.66769292061963;60.78733309406623;1.2665493805006136;64.0;15.400263893873621;11.20035185849816;81.80140743399265;2.866725309749693;2.3331867256257666;2.0666373451251534;3.266549380500613;5.933362654874847;0.0;0.0;0.0;0.0;0.06663734512515335;0.0;34.732570973253985;0.9333626548748467;234.45590566093125;10.533098761001227;0.06663734512515339;0.01332746902503065;4.704523169936793;0.11184663913336046;6.210453773866231;1.519294770903981;1.120035185849816;8.07055933141568;16.06652738934448;-2.168404344971009e-19;Married;Basic;1;1;True
38414.335973198555;0.6066528382763295;0.39334716172367046;39.22702620481543;323.99082762963394;15.033264191381647;159.03158957362666;18.42661135310532;17.459875544486966;18.066528382763295;3.7866943234473407;4.573388646894681;3.573388646894682;3.180041485171011;7.213305676552659;0.0;0.0;0.0;0.0;0.0;0.0;49.21330567655266;1.0;552.0086966749979;15.113513102407717;0.0;0.0;14.635182898512248;1.236534431186458;7.5659093338718275;1.486938484708256;1.4791955664969898;1.5398608503246227;15.553326419138164;-2.168404344971009e-19;Married;Basic;1;1;True
51706.0363687086;0.39734166586468767;0.6026583341353123;24.66176662496376;445.9538755894545;0.7946833317293756;144.5848335097687;7.834558343759062;12.450508348570935;33.70899169954781;1.6026583341353122;2.2053166682706244;3.0132916706765616;5.013291670676562;7.397341665864688;0.39734166586468755;0.0;0.0;0.0;0.0;0.0;40.8212666730825;1.0;645.3274508228305;11.83455834375906;0.39734166586468767;0.07946833317293753;26.460468048919722;0.1986708329323439;9.416538734028913;0.46085637316229766;0.8083452213312453;2.666543260358231;16.427247924886952;-2.168404344971009e-19;Together;Basic;1;1;True
42011.0;1.0;0.0;46.0;131.0;0.0;16.0;2.0000000000000018;1.0;39.0;4.0;3.0;1.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;1.0;189.0;12.0;0.0;0.0;10.916666666666666;0.0;1.333333333333333;0.16666666666666674;0.08333333333333337;3.25;12.75;-2.168404344971009e-19;Together;Basic;0;0;True
34529.0;1.0;0.0;94.0;68.0;6.0;38.0;3.0000000000000018;6.0;41.0;2.0;2.0;2.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;1.0;162.0;9.0;0.0;0.0;7.555555555555555;0.6666666666666666;4.222222222222222;0.33333333333333326;0.6666666666666666;4.555555555555555;6.75;-2.168404344971009e-19;Married;Basic;0;0;True
44426.457138723155;0.0;0.87346222719272;7.200350867556722;362.826015107801;0.5061510912291212;24.669595411411123;1.51845327368736;0.1265377728072803;21.049208729832955;2.7469244543854403;6.620386681578161;0.8734622271927199;6.49384890877088;8.0;0.0;0.8734622271927202;0.0;0.87346222719272;0.0;0.0;47.39191550088008;0.8734622271927199;410.6959613867689;16.7346222719272;1.74692445438544;0.3493848908770881;20.605155451348065;0.06326888640363992;1.8099003451036735;0.18980665921092;0.015817221600910036;1.5999804063488252;18.98769781754176;-2.168404344971009e-19;Married;Basic;1;1;True
70893.0;0.0;0.0;42.0;768.0;44.0;561.0;77.00000000000001;44.0;14.0;1.0;6.0;6.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;1508.0;23.0;0.0;0.0;33.391304347826086;1.9130434782608696;24.391304347826086;3.3478260869565224;1.9130434782608696;0.6086956521739131;15.25;-2.168404344971009e-19;Single;Basic;0;0;True
17117.0;1.0;0.0;96.0;12.0;23.0;38.0;30.0;18.0;7.0;4.0;3.0;1.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;1.0;128.0;11.0;0.0;0.0;1.0909090909090917;2.090909090909091;3.4545454545454546;2.727272727272727;1.6363636363636365;0.6363636363636362;6.75;-2.168404344971009e-19;Together;Basic;0;0;True
18738.662128954253;0.7555665222035823;0.48886695559283516;7.244433477796413;27.999013001677582;15.777832611017912;35.55467822371341;12.599703900503279;17.466600866778506;42.24443347779642;4.488866955592835;3.244433477796418;1.0;3.733300433389253;7.511133044407165;0.0;0.0;0.0;0.0;0.0;0.0;52.13310303372477;1.2444334777964177;151.6422620814871;12.466600866778506;0.0;0.0;1.7924574214854676;1.340234994577339;2.479336078034179;0.8866157096516845;1.4153315276262433;3.50316327193082;19.05554184724552;-2.168404344971009e-19;Together;Basic;1;1;True
15038.0;1.0;0.0;93.0;4.0;8.0;11.0;19.0;12.0;26.0;2.0;2.0;1.0;2.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;1.0;80.0;7.0;0.0;0.0;0.5714285714285712;1.1428571428571428;1.5714285714285712;2.7142857142857144;1.7142857142857142;3.7142857142857144;6.0;-2.168404344971009e-19;Single;Basic;0;0;True
56551.0;1.0;1.0;48.0;67.0;4.0;32.0;17.0;2.0;16.0;3.0;2.0;1.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;2.0;138.0;10.0;0.0;0.0;6.699999999999999;0.4;3.2;1.7;0.20000000000000007;1.6;12.75;-2.168404344971009e-19;Widow;Basic;0;0;True
